code,buy_date,sell_date,buy_price,sell_price,shares,pnl,pnl_pct,reason
920023.BJ,2020-04-30,2020-05-06,1.3,1.45,13700,2010.2699999999986,11.538461538461531,调仓换股
300318.SZ,2020-04-30,2020-05-07,5.19,5.35,3500,517.5499999999973,3.082851637764918,调仓换股
002165.SZ,2020-05-06,2020-05-07,4.77,4.72,4400,-266.7279999999992,-1.0482180293501013,调仓换股
300334.SZ,2020-04-29,2020-05-08,8.53,8.58,2300,70.53200000000163,0.5861664712778514,调仓换股
603709.SH,2020-05-07,2020-05-08,28.8,26.25,700,-1826.7500000000005,-8.854166666666668,放量阴线
603018.SH,2020-05-08,2020-05-11,13.55,13.74,2600,413.62099999999873,1.4022140221402177,调仓换股
002932.SZ,2020-04-30,2020-05-12,49.74,56.11,400,2497.5009999999993,12.806594290309603,调仓换股
920090.BJ,2020-05-06,2020-05-12,4.37,3.68,6800,-4748.304000000001,-15.789473684210526,ATR止损 (ATR=0.25)
300151.SZ,2020-05-07,2020-05-12,10.51,12.39,1900,3519.032750000001,17.887725975261663,调仓换股
000019.SZ,2020-05-11,2020-05-12,9.6,10.17,2200,1203.6585000000007,5.9375000000000036,调仓换股
920090.BJ,2020-05-12,2020-05-13,3.68,4.3,6400,3906.0799999999977,16.84782608695651,调仓换股
000796.SZ,2020-05-12,2020-05-13,8.74,9.5,2900,2142.0124999999994,8.695652173913041,调仓换股
000061.SZ,2020-05-12,2020-05-13,8.13,8.35,2900,583.5162499999966,2.7060270602705887,调仓换股
002306.SZ,2020-05-12,2020-05-14,3.26,3.51,10700,2590.4967500000002,7.668711656441718,调仓换股
600227.SH,2020-05-13,2020-05-14,2.94,2.98,15000,499.4250000000006,1.360544217687076,调仓换股
